
qb_400000 ; 9.812561035156250000, 8.453979492187500000,  ,  ,  221.9 
qb_400000 ; 9.727966308593750000, 8.427673339843750000,  ,  ,  214.088 
qb_400000 ; 9.726806640625000000, 8.308898925781250000,  ,  ,  232.563 
qb_400000 ; 9.793151855468750000, 8.486633300781250000,  ,  ,  213.29 
qb_400000 ; 9.971252441406250000, 8.584289550781250000,  ,  ,  226.522 
qb_400000 ; 9.649230957031250000, 8.276184082031250000,  ,  ,  225.656 
qb_400000 ; 9.894836425781250000, 8.549865722656250000,  ,  ,  219.122 
qb_500000 ; 11.041992187500000000, 9.532836914062500000,  ,  ,  252.474 
qb_500000 ; 11.058532714843750000, 9.478271484375000000,  ,  ,  262.426 
qb_500000 ; 10.991577148437500000, 9.421630859375000000,  ,  ,  260.067 
qb_500000 ; 11.430358886718750000, 9.887207031250000000,  ,  ,  259.325 
qb_500000 ; 11.067504882812500000, 9.488098144531250000,  ,  ,  263.21 
qb_500000 ; 11.437316894531250000, 9.801208496093750000,  ,  ,  271.474 
qb_500000 ; 11.123535156250000000, 9.553588867187500000,  ,  ,  259.452 
qb_500000 ; 11.286804199218750000, 9.717285156250000000,  ,  ,  259.328 
qb_500000 ; 11.046569824218750000, 9.509216308593750000,  ,  ,  256.974 
qb_500000 ; 11.293762207031250000, 9.756408691406250000,  ,  ,  253.027 
qb_600000 ; 12.088378906250000000, 10.366149902343750000,  ,  ,  284.945 
qb_600000 ; 11.857543945312500000, 10.101684570312500000,  ,  ,  289.098 
qb_600000 ; 12.135925292968750000, 10.379455566406250000,  ,  ,  290.771 
qb_600000 ; 12.134704589843750000, 10.410827636718750000,  ,  ,  286.334 
qb_600000 ; 11.623168945312500000, 9.918334960937500000,  ,  ,  279.716 
qb_600000 ; 11.685913085937500000, 9.951416015625000000,  ,  ,  289.171 
qb_600000 ; 11.873901367187500000, 10.164428710937500000,  ,  ,  282.759 
qb_600000 ; 11.883911132812500000, 10.138549804687500000,  ,  ,  288.996 
qb_600000 ; 12.229675292968750000, 10.482238769531250000,  ,  ,  287.235 
qb_600000 ; 11.739990234375000000, 9.996032714843750000,  ,  ,  286.275 
qb_700000 ; 13.529235839843750000, 11.408813476562500000,  ,  ,  351.307 
qb_700000 ; 13.133056640625000000, 11.173217773437500000,  ,  ,  326.745 
qb_700000 ; 13.198791503906250000, 11.255859375000000000,  ,  ,  320.404 
qb_700000 ; 13.208190917968750000, 11.207641601562500000,  ,  ,  334.076 
qb_700000 ; 13.196166992187500000, 11.192749023437500000,  ,  ,  332.255 
qb_700000 ; 12.969787597656250000, 11.011596679687500000,  ,  ,  324.762 
qb_700000 ; 13.085571289062500000, 11.093200683593750000,  ,  ,  328.529 
qb_700000 ; 12.526733398437500000, 10.499389648437500000,  ,  ,  338.136 
qb_700000 ; 13.041564941406250000, 10.962585449218750000,  ,  ,  345.558 
qb_700000 ; 12.866577148437500000, 10.885253906250000000,  ,  ,  328.266 
qb_800000 ; 13.770935058593750000, 11.547546386718750000,  ,  ,  368.975 
qb_800000 ; 13.945129394531250000, 11.754150390625000000,  ,  ,  362.154 
qb_800000 ; 13.734863281250000000, 11.602111816406250000,  ,  ,  356.821 
qb_800000 ; 13.613464355468750000, 11.464050292968750000,  ,  ,  358.806 
qb_800000 ; 13.767272949218750000, 11.597473144531250000,  ,  ,  360.118 
qb_800000 ; 13.745117187500000000, 11.570129394531250000,  ,  ,  362.791 
qb_800000 ; 13.822998046875000000, 11.638732910156250000,  ,  ,  364.588 
qb_800000 ; 13.923217773437500000, 11.763671875000000000,  ,  ,  359.075 
qb_800000 ; 13.710388183593750000, 11.528259277343750000,  ,  ,  364.545 
qb_800000 ; 13.413391113281250000, 11.248291015625000000,  ,  ,  359.438 
qb_900000 ; 16.196289062500000000, 13.742980957031250000,  ,  ,  406.064 
qb_900000 ; 15.920166015625000000, 13.522033691406250000,  ,  ,  395.301 
qb_900000 ; 15.897644042968750000, 13.466857910156250000,  ,  ,  403.519 
qb_900000 ; 16.311645507812500000, 13.744262695312500000,  ,  ,  428.802 
qb_900000 ; 16.367126464843750000, 13.818176269531250000,  ,  ,  427.782 
qb_900000 ; 15.968383789062500000, 13.501953125000000000,  ,  ,  413.585 
